cluster_id,profile_file,row_in_file,radius_deg,radius_arcsec,pm_disp_p02_masyr,pm_disp_p16_masyr,pm_disp_p50_masyr,pm_disp_p84_masyr,pm_disp_p98_masyr,pm_rot_p02_masyr,pm_rot_p16_masyr,pm_rot_p50_masyr,pm_rot_p84_masyr,pm_rot_p98_masyr,pm_rot_aux_masyr
NGC5053,profiles/NGC_5053.txt,12,0.0275,99.0,0.00795406,0.0123177,0.0180469,0.0238868,0.0326019,-0.00253704,0.00613731,0.0150042,0.024049,0.032452,0.0194609
NGC5053,profiles/NGC_5053.txt,13,0.03,108.0,0.00756457,0.0118855,0.0176615,0.0234347,0.0320673,-0.00138787,0.00660445,0.0146673,0.0231773,0.0309826,0.0194262
NGC5053,profiles/NGC_5053.txt,14,0.0325,117.0,0.00724288,0.0114755,0.0173687,0.0229648,0.0315531,-0.000934937,0.00655717,0.0144036,0.0223541,0.0301157,0.0192657
NGC5053,profiles/NGC_5053.txt,15,0.035,126.0,0.00688531,0.011004,0.0169651,0.022338,0.0309679,-0.00119552,0.00643269,0.014008,0.021707,0.0299466,0.0190118
NGC5053,profiles/NGC_5053.txt,16,0.0375,135.0,0.00629858,0.0105756,0.0166202,0.0220237,0.0304421,-0.001833,0.00579569,0.0135132,0.0210811,0.02942,0.0186901
NGC5053,profiles/NGC_5053.txt,17,0.04,144.0,0.00571476,0.0101445,0.0162139,0.0217702,0.03003,-0.00313138,0.00515708,0.0132499,0.0210148,0.0296914,0.0183212
NGC5053,profiles/NGC_5053.txt,18,0.0425,153.0,0.00506934,0.00966276,0.0158029,0.0214271,0.0296091,-0.00425388,0.00434362,0.0130714,0.0213233,0.0300569,0.0179209
NGC5053,profiles/NGC_5053.txt,19,0.045,162.0,0.00470411,0.00932439,0.0153978,0.0210753,0.0291033,-0.00494024,0.00409293,0.0133206,0.0218033,0.031034,0.0175015
NGC5053,profiles/NGC_5053.txt,20,0.0475,171.0,0.00443768,0.0090088,0.0149412,0.0206573,0.0285998,-0.00511749,0.00419839,0.0134822,0.0225366,0.0319713,0.0170723
NGC5053,profiles/NGC_5053.txt,21,0.05,180.0,0.0042823,0.00872312,0.0144975,0.0203901,0.0278885,-0.00456942,0.00460881,0.0139882,0.0230575,0.0322649,0.0166401
NGC5053,profiles/NGC_5053.txt,22,0.0525,189.0,0.00392167,0.00839391,0.013933,0.0199146,0.0272975,-0.00351213,0.00547156,0.0147355,0.0237892,0.0327428,0.0162103
NGC5053,profiles/NGC_5053.txt,23,0.055,198.0,0.00378171,0.00809442,0.0132749,0.0194949,0.0266375,-0.00217922,0.00627695,0.0156762,0.0247787,0.0337036,0.0157865
NGC5053,profiles/NGC_5053.txt,24,0.0575,207.0,0.00364224,0.00770634,0.0126721,0.0188637,0.0260536,-0.00129557,0.00724251,0.016733,0.025987,0.0345715,0.0153714
NGC5053,profiles/NGC_5053.txt,25,0.06,216.0,0.00332344,0.00731738,0.0121601,0.0183913,0.0257277,-0.000344823,0.00847547,0.0178932,0.0270042,0.0359842,0.0149669
NGC5053,profiles/NGC_5053.txt,26,0.0625,225.0,0.00303781,0.00682499,0.0116999,0.0178725,0.0249736,0.000215267,0.00942486,0.0190457,0.0285766,0.0374425,0.0145742
NGC5053,profiles/NGC_5053.txt,27,0.065,234.0,0.00288917,0.00630329,0.0111622,0.0174445,0.0246319,0.000992309,0.0102801,0.0201715,0.0301556,0.0390252,0.0141941
NGC5053,profiles/NGC_5053.txt,28,0.0675,243.00000000000003,0.00255743,0.0057569,0.0107242,0.0170867,0.0243225,0.00104514,0.011059,0.0212428,0.031648,0.0414506,0.0138271
NGC5053,profiles/NGC_5053.txt,29,0.07,252.00000000000003,0.00228334,0.00526935,0.0102666,0.0168575,0.0241027,0.000960458,0.0112318,0.0220444,0.033246,0.0434721,0.0134732
NGC5053,profiles/NGC_5053.txt,30,0.0725,261.0,0.00197376,0.0049456,0.00992291,0.0166702,0.0238684,0.000363693,0.011808,0.0232415,0.0348382,0.0461887,0.0131324
NGC5053,profiles/NGC_5053.txt,31,0.075,270.0,0.00179611,0.00461512,0.00960698,0.0164366,0.0236301,-0.000290877,0.012155,0.0239325,0.0361372,0.0483618,0.0128046
NGC5053,profiles/NGC_5053.txt,32,0.0775,279.0,0.00172421,0.00442143,0.00933408,0.0161072,0.0234114,-0.000692568,0.0124095,0.0245549,0.0371405,0.0504559,0.0124894
NGC5053,profiles/NGC_5053.txt,33,0.08,288.0,0.00167892,0.00422174,0.00901443,0.0159241,0.023117,-0.000763453,0.0126158,0.0249434,0.0376737,0.0512064,0.0121864
NGC5053,profiles/NGC_5053.txt,34,0.0825,297.0,0.00158723,0.00408405,0.00872934,0.015618,0.0227724,-0.00110105,0.0125229,0.0252181,0.0378708,0.0514054,0.0118953
NGC5053,profiles/NGC_5053.txt,35,0.085,306.0,0.00148727,0.00392844,0.00846164,0.0152668,0.0222606,-0.00119316,0.0126903,0.025195,0.0378334,0.0515245,0.0116156
NGC5053,profiles/NGC_5053.txt,36,0.0875,315.0,0.00140601,0.00379929,0.00821104,0.0149348,0.0218753,-0.00126631,0.0126106,0.0249838,0.0376324,0.0510232,0.0113469
NGC5053,profiles/NGC_5053.txt,37,0.09,324.0,0.0013484,0.00366026,0.00797086,0.0145401,0.0214589,-0.00108062,0.0124534,0.0245305,0.0375167,0.0502769,0.0110886
NGC5053,profiles/NGC_5053.txt,38,0.0925,333.0,0.00128665,0.00353572,0.00770571,0.0142163,0.0211431,-0.00110283,0.0123981,0.024299,0.0368859,0.0493204,0.0108404
NGC5053,profiles/NGC_5053.txt,39,0.095,342.0,0.00121358,0.00338112,0.00748705,0.0139905,0.0206221,-0.000954794,0.011793,0.023849,0.0361254,0.0484794,0.0106018
NGC5053,profiles/NGC_5053.txt,40,0.0975,351.0,0.0011413,0.00327743,0.00729607,0.0135485,0.020296,-0.00151776,0.0112723,0.0231129,0.0350281,0.0469385,0.0103723
NGC5053,profiles/NGC_5053.txt,41,0.1,360.0,0.0010883,0.00313797,0.00709674,0.0132206,0.0200487,-0.0016459,0.0101249,0.0222983,0.0345473,0.0460727,0.0101515
NGC5053,profiles/NGC_5053.txt,42,0.1025,369.0,0.00102015,0.00301651,0.00690933,0.012905,0.0198498,-0.00262406,0.00908441,0.0216659,0.0340741,0.0459566,0.00993905
NGC5053,profiles/NGC_5053.txt,43,0.105,378.0,0.000964268,0.00288627,0.00671553,0.0126226,0.0197855,-0.00436078,0.00763951,0.020658,0.0337292,0.0463551,0.00973451
NGC5053,profiles/NGC_5053.txt,44,0.1075,387.0,0.000933286,0.00272986,0.0065282,0.0123456,0.0196575,-0.00638247,0.00607765,0.0196035,0.0331535,0.04618,0.0095375
NGC5053,profiles/NGC_5053.txt,45,0.11,396.0,0.000869861,0.00261514,0.00632256,0.0120759,0.0194661,-0.00953254,0.00465554,0.018495,0.0326012,0.0465103,0.00934768
NGC5053,profiles/NGC_5053.txt,46,0.1125,405.0,0.000803124,0.00250787,0.0061187,0.0117741,0.0193421,-0.0125901,0.00225679,0.0173338,0.0322833,0.047166,0.00916469
NGC5053,profiles/NGC_5053.txt,47,0.115,414.0,0.000743425,0.00240454,0.00594498,0.0114423,0.019217,-0.0154461,0.00018939,0.0163372,0.0322471,0.0487401,0.00898822
NGC5053,profiles/NGC_5053.txt,48,0.1175,423.0,0.000680847,0.00230339,0.00575994,0.0111008,0.019139,-0.0184764,-0.00228152,0.0151424,0.0325919,0.0492108,0.00881796
NGC5053,profiles/NGC_5053.txt,49,0.12,432.0,0.000623337,0.00219055,0.00555265,0.010907,0.0190863,-0.0214603,-0.00454764,0.0142044,0.0327381,0.0502985,0.0086536
NGC5053,profiles/NGC_5053.txt,50,0.1225,441.0,0.000587165,0.00211045,0.00530502,0.0106323,0.0190368,-0.0250732,-0.00676346,0.013353,0.0328887,0.0519686,0.00849489
NGC5053,profiles/NGC_5053.txt,51,0.125,450.0,0.000550038,0.00202237,0.00503626,0.0104877,0.0189789,-0.0289179,-0.00898546,0.012163,0.0329205,0.0530626,0.00834155
NGC5053,profiles/NGC_5053.txt,52,0.1275,459.0,0.000521232,0.00193227,0.00483478,0.0102718,0.0189181,-0.0333321,-0.0110608,0.0112944,0.0328504,0.0547443,0.00819333
NGC5053,profiles/NGC_5053.txt,53,0.13,468.0,0.000498995,0.00179698,0.00469361,0.0101526,0.018865,-0.0368833,-0.0132247,0.0103884,0.0329433,0.0558729,0.00805001
NGC5053,profiles/NGC_5053.txt,54,0.1325,477.0,0.000481122,0.00170503,0.00460514,0.0100718,0.0188292,-0.0405507,-0.0150932,0.00951595,0.0332267,0.0572826,0.00791136
NGC5053,profiles/NGC_5053.txt,55,0.135,486.00000000000006,0.000450572,0.00161187,0.00451775,0.00996423,0.0188067,-0.044231,-0.0169888,0.00886858,0.0334175,0.0590602,0.00777717
NGC5053,profiles/NGC_5053.txt,56,0.1375,495.00000000000006,0.000414287,0.0014828,0.0044327,0.00984574,0.01878,-0.0474768,-0.018671,0.00818529,0.033736,0.0601567,0.00764724
NGC5053,profiles/NGC_5053.txt,57,0.14,504.00000000000006,0.00038759,0.00138811,0.00438788,0.00982076,0.0187279,-0.0502554,-0.0204865,0.00752908,0.0341626,0.0615656,0.00752138
NGC5053,profiles/NGC_5053.txt,58,0.1425,513.0,0.000348661,0.00131494,0.00435792,0.00975969,0.0186742,-0.0520433,-0.0217779,0.00673513,0.0342937,0.0624579,0.00739942
NGC5053,profiles/NGC_5053.txt,59,0.145,522.0,0.000278253,0.00124237,0.00431291,0.00975853,0.0186552,-0.0533791,-0.0226661,0.00628036,0.0343833,0.0632486,0.00728119
NGC5053,profiles/NGC_5053.txt,60,0.1475,531.0,0.000247767,0.00120882,0.00427595,0.0097581,0.0186443,-0.0540994,-0.0233043,0.00605154,0.0345127,0.0638392,0.00716652
NGC5053,profiles/NGC_5053.txt,61,0.15,540.0,0.000216209,0.0011925,0.0042759,0.00975392,0.01864,-0.0544063,-0.0234586,0.00595839,0.0346148,0.0640543,0.00705527
NGC5053,profiles/NGC_5053.txt,62,0.1525,549.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00694729
NGC5053,profiles/NGC_5053.txt,63,0.155,558.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00684244
NGC5053,profiles/NGC_5053.txt,64,0.1575,567.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00674061
NGC5053,profiles/NGC_5053.txt,65,0.16,576.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00664166
NGC5053,profiles/NGC_5053.txt,66,0.1625,585.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00654547
NGC5053,profiles/NGC_5053.txt,67,0.165,594.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00645195
NGC5053,profiles/NGC_5053.txt,68,0.1675,603.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00636098
NGC5053,profiles/NGC_5053.txt,69,0.17,612.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00627246
NGC5053,profiles/NGC_5053.txt,70,0.1725,621.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.0061863
NGC5053,profiles/NGC_5053.txt,71,0.175,630.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00610241
NGC5053,profiles/NGC_5053.txt,72,0.1775,639.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00602071
NGC5053,profiles/NGC_5053.txt,73,0.18,648.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00594111
NGC5053,profiles/NGC_5053.txt,74,0.1825,657.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00586353
NGC5053,profiles/NGC_5053.txt,75,0.185,666.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.0057879
NGC5053,profiles/NGC_5053.txt,76,0.1875,675.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00571415
NGC5053,profiles/NGC_5053.txt,77,0.19,684.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00564221
NGC5053,profiles/NGC_5053.txt,78,0.1925,693.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00557202
NGC5053,profiles/NGC_5053.txt,79,0.195,702.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00550352
NGC5053,profiles/NGC_5053.txt,80,0.1975,711.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00543665
NGC5053,profiles/NGC_5053.txt,81,0.2,720.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00537134
NGC5053,profiles/NGC_5053.txt,82,0.2025,729.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00530756
NGC5053,profiles/NGC_5053.txt,83,0.205,738.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00524524
NGC5053,profiles/NGC_5053.txt,84,0.2075,747.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00518434
NGC5053,profiles/NGC_5053.txt,85,0.21,756.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00512481
NGC5053,profiles/NGC_5053.txt,86,0.2125,765.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00506661
NGC5053,profiles/NGC_5053.txt,87,0.215,774.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00500969
NGC5053,profiles/NGC_5053.txt,88,0.2175,783.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00495402
NGC5053,profiles/NGC_5053.txt,89,0.22,792.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00489954
NGC5053,profiles/NGC_5053.txt,90,0.2225,801.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00484624
NGC5053,profiles/NGC_5053.txt,91,0.225,810.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00479406
NGC5053,profiles/NGC_5053.txt,92,0.2275,819.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00474297
NGC5053,profiles/NGC_5053.txt,93,0.23,828.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00469295
NGC5053,profiles/NGC_5053.txt,94,0.2325,837.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00464395
NGC5053,profiles/NGC_5053.txt,95,0.235,846.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00459595
NGC5053,profiles/NGC_5053.txt,96,0.2375,855.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00454892
NGC5053,profiles/NGC_5053.txt,97,0.24,864.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00450283
NGC5053,profiles/NGC_5053.txt,98,0.2425,873.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00445765
NGC5053,profiles/NGC_5053.txt,99,0.245,882.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00441335
NGC5053,profiles/NGC_5053.txt,100,0.2475,891.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00436991
NGC5053,profiles/NGC_5053.txt,101,0.25,900.0,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00432731
NGC5272,profiles/NGC_5272_M_3.txt,1,0.0,0.0,0.13675,0.161203,0.182285,0.203366,0.233755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NGC5272,profiles/NGC_5272_M_3.txt,2,0.005,18.0,0.133523,0.155347,0.174075,0.192691,0.219257,-0.00672215,-0.00580531,-0.00494339,-0.00406978,-0.00306557,-0.0054036
NGC5272,profiles/NGC_5272_M_3.txt,3,0.01,36.0,0.13077,0.149561,0.166108,0.181795,0.203992,-0.0133575,-0.0115372,-0.00982925,-0.00810062,-0.00610184,-0.0106415
NGC5272,profiles/NGC_5272_M_3.txt,4,0.015,54.0,0.128191,0.143763,0.158046,0.171223,0.189863,-0.0198177,-0.0171236,-0.0146046,-0.0120486,-0.00910468,-0.0155646
NGC5272,profiles/NGC_5272_M_3.txt,5,0.02,72.0,0.125372,0.138201,0.150212,0.160771,0.175579,-0.0260143,-0.02251,-0.0192219,-0.0158918,-0.0120394,-0.0200534
NGC5272,profiles/NGC_5272_M_3.txt,6,0.025,90.0,0.12227,0.132836,0.142602,0.151126,0.162882,-0.0319081,-0.0276407,-0.0236035,-0.0195741,-0.014893,-0.0240257
NGC5272,profiles/NGC_5272_M_3.txt,7,0.03,108.0,0.118871,0.12735,0.13512,0.14166,0.151172,-0.0373859,-0.0324498,-0.0277091,-0.0230812,-0.0175988,-0.0274381
NGC5272,profiles/NGC_5272_M_3.txt,8,0.035,126.0,0.115525,0.121853,0.127964,0.133352,0.140383,-0.0422767,-0.0369072,-0.0314782,-0.0262737,-0.0202205,-0.0302822
NGC5272,profiles/NGC_5272_M_3.txt,9,0.04,144.0,0.111926,0.116524,0.121311,0.125883,0.130973,-0.046637,-0.0408335,-0.0349105,-0.0292168,-0.0227043,-0.0325781
NGC5272,profiles/NGC_5272_M_3.txt,10,0.045,162.0,0.107407,0.111508,0.115262,0.119274,0.123441,-0.0504359,-0.0441416,-0.0379742,-0.031789,-0.0250227,-0.0343656
NGC5272,profiles/NGC_5272_M_3.txt,11,0.05,180.0,0.10292,0.106246,0.110023,0.113587,0.117371,-0.053466,-0.0469013,-0.0404646,-0.0340663,-0.0271626,-0.0356969
NGC5272,profiles/NGC_5272_M_3.txt,12,0.055,198.0,0.0985618,0.101782,0.105344,0.108703,0.112533,-0.0555361,-0.0490711,-0.0424146,-0.0358263,-0.0287076,-0.0366296
NGC5272,profiles/NGC_5272_M_3.txt,13,0.06,216.0,0.0948432,0.0981004,0.101196,0.104575,0.10859,-0.0570905,-0.0504483,-0.0438063,-0.0372006,-0.0302187,-0.0372218
NGC5272,profiles/NGC_5272_M_3.txt,14,0.065,234.0,0.0917889,0.0947128,0.0977499,0.10106,0.105356,-0.0577983,-0.0512678,-0.0446316,-0.0381023,-0.0312584,-0.0375288
NGC5272,profiles/NGC_5272_M_3.txt,15,0.07,252.00000000000003,0.0889873,0.0918601,0.0948549,0.0981632,0.102357,-0.0580116,-0.0514049,-0.0449384,-0.0385025,-0.0317147,-0.0376011
NGC5272,profiles/NGC_5272_M_3.txt,16,0.075,270.0,0.0865866,0.0894693,0.092443,0.0956854,0.0994744,-0.0576855,-0.0509451,-0.0450184,-0.0383723,-0.0319898,-0.0374831
NGC5272,profiles/NGC_5272_M_3.txt,17,0.08,288.0,0.084567,0.0874645,0.0904167,0.093535,0.09704,-0.0567578,-0.0504436,-0.0445246,-0.0381092,-0.0318845,-0.0372136
NGC5272,profiles/NGC_5272_M_3.txt,18,0.085,306.0,0.0825594,0.085674,0.0887975,0.0918371,0.0952569,-0.0558601,-0.0496515,-0.0436144,-0.0373325,-0.030749,-0.036825
NGC5272,profiles/NGC_5272_M_3.txt,19,0.09,324.0,0.0810946,0.0841749,0.0874303,0.0904984,0.0935548,-0.0548412,-0.0486488,-0.0424519,-0.036201,-0.0295246,-0.0363449
NGC5272,profiles/NGC_5272_M_3.txt,20,0.095,342.0,0.0797742,0.0827493,0.0862393,0.0892894,0.0923517,-0.0538844,-0.047552,-0.0411817,-0.0348227,-0.0278255,-0.0357959
NGC5272,profiles/NGC_5272_M_3.txt,21,0.1,360.0,0.0785719,0.0815198,0.0852382,0.0883849,0.0914136,-0.0528205,-0.0463846,-0.0396053,-0.0331785,-0.0256841,-0.0351963
NGC5272,profiles/NGC_5272_M_3.txt,22,0.105,378.0,0.07701,0.0803824,0.084252,0.0875572,0.0907139,-0.0515581,-0.0448802,-0.0380268,-0.0314803,-0.0237394,-0.0345613
NGC5272,profiles/NGC_5272_M_3.txt,23,0.11,396.0,0.0756264,0.0791754,0.0833288,0.0867838,0.0900755,-0.0505522,-0.0433478,-0.0362887,-0.0297013,-0.0218662,-0.033903
NGC5272,profiles/NGC_5272_M_3.txt,24,0.115,414.0,0.0743776,0.0780315,0.0823754,0.0860234,0.0893921,-0.0492873,-0.0417506,-0.0345369,-0.0279724,-0.020013,-0.0332309
NGC5272,profiles/NGC_5272_M_3.txt,25,0.12,432.0,0.073094,0.0769984,0.0813599,0.0851012,0.0884109,-0.0481118,-0.0402308,-0.0329327,-0.0262682,-0.0183891,-0.0325529
NGC5272,profiles/NGC_5272_M_3.txt,26,0.125,450.0,0.072029,0.0759768,0.0802739,0.0840142,0.0874219,-0.0463229,-0.0386145,-0.0312857,-0.0245476,-0.0163784,-0.0318748
NGC5272,profiles/NGC_5272_M_3.txt,27,0.13,468.0,0.0711652,0.0749455,0.0790948,0.082827,0.086258,-0.0445192,-0.0370223,-0.0296614,-0.0228043,-0.0149336,-0.0312013
NGC5272,profiles/NGC_5272_M_3.txt,28,0.135,486.00000000000006,0.0702151,0.0739511,0.0778513,0.081514,0.0850112,-0.0430399,-0.0353955,-0.0280641,-0.0211815,-0.0133234,-0.0305362
NGC5272,profiles/NGC_5272_M_3.txt,29,0.14,504.00000000000006,0.0693799,0.0729273,0.0765311,0.0802237,0.0836919,-0.0413303,-0.0337219,-0.0264254,-0.0197823,-0.0117707,-0.0298821
NGC5272,profiles/NGC_5272_M_3.txt,30,0.145,522.0,0.0684743,0.0717784,0.0751914,0.079017,0.0824863,-0.0395024,-0.0322084,-0.0248687,-0.018217,-0.0103316,-0.0292411
NGC5272,profiles/NGC_5272_M_3.txt,31,0.15,540.0,0.0672005,0.0705509,0.0737866,0.0776433,0.0813942,-0.0378965,-0.0306107,-0.0234585,-0.0167324,-0.00889124,-0.0286146
NGC5272,profiles/NGC_5272_M_3.txt,32,0.155,558.0,0.0656387,0.0691768,0.0725397,0.0763611,0.0802021,-0.0365796,-0.0291305,-0.0219109,-0.0152137,-0.00705868,-0.0280037
NGC5272,profiles/NGC_5272_M_3.txt,33,0.16,576.0,0.0640207,0.067606,0.0712202,0.0750227,0.0792671,-0.0352011,-0.0277462,-0.0205108,-0.0136014,-0.00537283,-0.027409
NGC5272,profiles/NGC_5272_M_3.txt,34,0.165,594.0,0.0620188,0.0660421,0.0698687,0.0737549,0.0781129,-0.0340693,-0.0265712,-0.0190914,-0.0119742,-0.00398458,-0.026831
NGC5272,profiles/NGC_5272_M_3.txt,35,0.17,612.0,0.060054,0.0643714,0.0685209,0.0725891,0.0769754,-0.0331481,-0.0253421,-0.0177496,-0.010496,-0.00261195,-0.0262697
NGC5272,profiles/NGC_5272_M_3.txt,36,0.175,630.0,0.0581443,0.0626224,0.0670922,0.0714577,0.0757273,-0.0321434,-0.0242104,-0.0165006,-0.0089846,-0.00101961,-0.0257253
NGC5272,profiles/NGC_5272_M_3.txt,37,0.18,648.0,0.0564268,0.0609367,0.0656103,0.0702977,0.0745883,-0.031192,-0.0232122,-0.015241,-0.00760556,0.000389739,-0.0251975
NGC5272,profiles/NGC_5272_M_3.txt,38,0.185,666.0,0.0548221,0.0592554,0.0641318,0.0689144,0.0733188,-0.0302997,-0.0221735,-0.0140089,-0.00631185,0.00175954,-0.0246861
NGC5272,profiles/NGC_5272_M_3.txt,39,0.19,684.0,0.0532973,0.0575577,0.0625355,0.0675431,0.0720041,-0.0295807,-0.0212424,-0.0128876,-0.00493832,0.00329016,-0.0241908
NGC5272,profiles/NGC_5272_M_3.txt,40,0.195,702.0,0.0515903,0.0559847,0.0608715,0.0660628,0.0707427,-0.0285998,-0.0203372,-0.0118074,-0.00368783,0.00487574,-0.0237112
NGC5272,profiles/NGC_5272_M_3.txt,41,0.2,720.0,0.0498817,0.0543804,0.0593439,0.0645356,0.0691933,-0.0279353,-0.0193894,-0.0107857,-0.00249105,0.00603997,-0.0232469
NGC5272,profiles/NGC_5272_M_3.txt,42,0.205,738.0,0.0482169,0.0527981,0.0577239,0.0629394,0.0677217,-0.027225,-0.0185637,-0.00982041,-0.00140766,0.00711769,-0.0227974
NGC5272,profiles/NGC_5272_M_3.txt,43,0.21,756.0,0.046363,0.0512143,0.0560637,0.06131,0.0661711,-0.0264037,-0.0178299,-0.00893484,-0.000448167,0.00805484,-0.0223623
NGC5272,profiles/NGC_5272_M_3.txt,44,0.215,774.0,0.0448845,0.0496593,0.05441,0.0596164,0.064527,-0.0255502,-0.0171299,-0.00816441,0.000365895,0.00863342,-0.0219412
NGC5272,profiles/NGC_5272_M_3.txt,45,0.22,792.0,0.0434886,0.0481007,0.0528126,0.0578904,0.0629025,-0.0248483,-0.0163245,-0.00734061,0.00107074,0.00941347,-0.0215334
NGC5272,profiles/NGC_5272_M_3.txt,46,0.225,810.0,0.0418709,0.0465319,0.0512684,0.0561702,0.0610633,-0.0242541,-0.015649,-0.00653991,0.00160367,0.00988884,-0.0211386
NGC5272,profiles/NGC_5272_M_3.txt,47,0.23,828.0,0.0401167,0.0449983,0.0497419,0.0544055,0.0593365,-0.0234385,-0.014997,-0.00581992,0.00232567,0.0106427,-0.0207563
NGC5272,profiles/NGC_5272_M_3.txt,48,0.235,846.0,0.0386421,0.0434074,0.0482064,0.0526264,0.0574314,-0.0224336,-0.0145003,-0.00525221,0.00275276,0.0112353,-0.0203859
