cluster_id,APOGEE_ID,GC_NAME,dPOS,dRV,dPM,dFeH,RV_Prob,VB_PROB,iFlag,RA,DEC,GLON,GLAT,J,H,K,SNR,VHELIO_AVG,VSCATTER,VERR,GAIAEDR3_SOURCE_ID,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_PHOT_G_MEAN_MAG,TEFF,TEFF_ERR,LOGG,LOGG_ERR,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,C_FE,C_FE_ERR,CI_FE,CI_FE_ERR,N_FE,N_FE_ERR,O_FE,O_FE_ERR,NA_FE,NA_FE_ERR,MG_FE,MG_FE_ERR,AL_FE,AL_FE_ERR,SI_FE,SI_FE_ERR,CA_FE,CA_FE_ERR,TI_FE,TI_FE_ERR,FE_H,FE_H_ERR,NI_FE,NI_FE_ERR,CE_FE,CE_FE_ERR,MEMBERFLAG,MEMBER,is_highprob_member,source_file
NGC0362,2M01024330-7048480,NGC0362,0.0922908113855634,-0.0220702402293682,0.6492952704429626,-1.7984058856964111,0.9920096397399902,1.0,0,15.680457,-70.813347,301.59081280762496,-46.28547684819097,9.972,9.185,9.004,354.35764,222.93019,2.563961,0.029311083,4690887311315326976,0.10893997,0.0110121,6.6043024,0.0132542,-2.6483517,0.0124631,12.1204,4022.945,6.5307455,0.57448065,0.036229827,-1.2516,0.010828035,0.094835,0.0108967265,-0.56453,0.020154655,-0.42655003,0.036851913,0.30956995,0.022036178,0.095296025,0.015659576,-0.06959796,0.1120317,0.05120194,0.019788824,-0.40531898,0.02473705,0.10746062,0.019997727,0.074185014,0.026070667,-0.28535688,0.024812482,-1.2213,0.011918964,-0.008707404,0.021747382,,,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01024455-7047396,NGC0362,0.1135850982727745,0.5700168609619141,0.5240171551704407,0.3624480366706848,0.993891716003418,1.0,0,15.685643,-70.794334,301.5866039138158,-46.3043433506052,11.706,11.053,10.925,136.4983,228.02214,0.121107645,0.054940455,4690887384332587264,0.1001181,0.0120421,6.7854943,0.0145902,-2.6065342,0.0129172,13.4414,4569.1577,11.950441,1.426379,0.04234852,-1.0981,0.012216477,0.114,0.01375177,-0.51129985,0.03213723,-0.53790987,0.05226566,0.7033501,0.03352406,0.16395307,0.03025578,-0.1101979,0.17417309,0.016624093,0.023713512,0.10470104,0.03254406,0.13007069,0.025942964,0.14452511,0.033958025,0.024816275,0.0380606,-1.0973,0.013211617,-0.11520743,0.028634513,-0.11055994,0.08236693,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01024512-7052105,NGC0362,0.0750847204118935,-0.56183922290802,0.8069491386413574,0.4236670434474945,0.9753469228744508,0.99999,0,15.688034,-70.869606,301.5923850481962,-46.22917339124919,11.292,10.56,10.444,235.92169,218.28818,0.31684572,0.033255044,4690886177443961984,0.003148955,0.0155617,6.8626733,0.0187941,-2.594415,0.0180624,13.0813,4499.0728,8.611786,1.3104823,0.03466447,-1.09,0.009513076,0.095975004,0.010558162,-0.5446701,0.022943076,-0.48531008,0.037807934,0.8347,0.02509906,0.12956798,0.021020768,0.25211203,0.12390668,0.012421966,0.018467257,0.29669094,0.023081645,0.116550565,0.019354682,0.17010498,0.024541175,0.0437181,0.027398527,-1.0941,0.010256364,-0.02310741,0.020193081,-0.06596005,0.054820463,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01025013-7051463,NGC0362,0.0599349145861086,-0.7322657108306885,1.010472297668457,-0.1355740875005722,0.958476722240448,1.0,0,15.708886,-70.862877,301.5819046573597,-46.23545318254985,12.528,11.939,11.846,105.42589,216.82251,0.21176586,0.091134235,4690886216102558464,0.06385069,0.0144275,6.864941,0.0185168,-2.6799893,0.0184104,14.1447,4683.15,15.269502,1.7311683,0.048453964,-1.1392,0.014143278,0.176645,0.016607571,-0.36139,0.042130414,-0.23609996,0.06557232,0.0020910501,0.0422049,0.3327731,0.041337863,0.37305206,0.22776774,0.18669307,0.027987896,-0.23751903,0.039590728,0.1522206,0.031358335,0.23159504,0.042295087,-0.09612274,0.048144516,-1.1208,0.015158589,0.009792566,0.0358767,-0.31885993,0.11184451,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01025111-7057217,NGC0362,0.1869041443121811,-0.6738316416740417,0.4254225194454193,0.8571624755859375,0.9655582308769226,1.0,0,15.712986,-70.956055,301.5885793728729,-46.1423801301161,13.471,12.943,12.838,109.4124,217.32504,0.16076706,0.15109053,4690837768871657856,0.07554619,0.0208877,6.788044,0.0265209,-2.5352058,0.0233517,14.9357,4997.613,18.779327,2.1639173,0.047227297,-1.0525,0.0128614735,0.071417004,0.01645341,-0.6084,0.049031537,-0.7268801,0.06775207,1.0811,0.048393264,-0.12969708,0.058941733,0.58215195,0.25121483,0.026819944,0.026881903,0.47364092,0.037255317,0.11942053,0.030930078,0.21554494,0.041015368,-0.20617688,0.053003803,-1.0608,0.013504654,-0.02550745,0.034178052,-0.00016009808,0.15341161,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01025315-7050308,NGC0362,0.0495736688371297,-0.6850131154060364,1.4141606092453003,0.3624480366706848,0.9643266201019288,0.99997,0,15.721494,-70.841904,301.5739927183396,-46.25611789657443,10.614,9.862,9.721,283.3172,217.22888,0.30751756,0.034016605,4690886280523186944,0.21386641,0.0213804,6.7487307,0.0257796,-2.8442652,0.0267763,12.5983,4209.3447,7.1494985,1.0254538,0.034476183,-1.1173,0.009998921,0.155155,0.010235034,-0.4635501,0.019961879,-0.34460998,0.03562741,0.122339964,0.022060286,0.175843,0.016562,-0.1180979,0.10889476,0.13930297,0.01851136,-0.27091897,0.02373606,0.13690054,0.019129029,0.13871497,0.024241824,-0.08178091,0.024885986,-1.0985,0.011010232,-0.036507487,0.020194689,-0.14435995,0.0418573,0,,1,GC_members_VAC-v1_1.fits
NGC0362,2M01025597-7050176,NGC0362,0.0453649605573366,-0.593352198600769,1.627292275428772,-0.029682470485568,0.9730037450790404,0.99999,0,15.733212,-70.838234,301.5681000282882,-46.25953259627976,10.641,9.892,9.741,183.00122,218.01717,0.11440123,0.03638427,4690886284821911424,0.1352997,0.0128792,6.5856647,0.0143171,-2.879958,0.0153042,12.591,4228.3584,7.693325,1.1323104,0.03616104,-1.1341,0.010576462,0.159135,0.010922977,-0.41005003,0.021641409,-0.27935004,0.038430978,0.11322999,0.023663327,0.18977296,0.017953489,-0.04409802,0.118671365,0.13366497,0.019640064,-0.24211907,0.025512598,0.15715057,0.020429946,0.18430495,0.026160726,-0.09461486,0.026813805,-1.1218,0.011627648,0.003892541,0.021889362,-0.12936008,0.04573641,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01025851-7049444,NGC0362,0.0488688277242589,0.0256223436444997,0.1208562403917312,-1.0191093683242798,0.9924708604812622,1.0,0,15.74382,-70.829002,301.5622094253405,-46.26852008954514,10.286,9.547,9.38,129.8097,223.34035,0.18375671,0.03765196,4690886864638749312,0.1153414,0.0110581,6.6784077,0.0124708,-2.5573144,0.0127772,12.3042,4145.265,9.526818,0.9206102,0.0440759,-1.1965,0.013845458,0.155405,0.014075515,-0.46203995,0.028181525,-0.32864988,0.051280987,0.14919007,0.029641923,0.18783307,0.022510754,0.3380921,0.15754631,0.08996105,0.025262475,-0.26741898,0.035650376,0.16527069,0.026944578,0.1846751,0.03588077,-0.113643765,0.035028413,-1.1742,0.0153526245,-0.0040074587,0.030862989,-0.21195996,0.058018632,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01025859-7051533,NGC0362,0.0447133425180016,0.4088113307952881,0.5050531029701233,0.6255232095718384,0.9940613508224488,1.0,0,15.744126,-70.864815,301.5654187703001,-46.23277576292072,10.962,10.238,10.14,286.58963,226.63577,0.036505032,0.030137574,4690839280692952832,0.12575585,0.0117808,6.689873,0.0139031,-2.64726,0.0133791,12.8596,4415.403,8.12904,1.200299,0.03436231,-1.0821,0.009588974,0.095070004,0.010347541,-0.55004,0.021718455,-0.57649994,0.03680052,0.82777,0.02389768,0.118420005,0.019325579,-0.026997924,0.11758464,0.013085961,0.018315025,0.17438102,0.023195503,0.11608058,0.01915232,0.139575,0.024185443,0.025901198,0.0264304,-1.0827,0.0104210535,-0.053007483,0.019992437,0.02234006,0.05062203,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01030008-7047510,NGC0362,0.0916232536456922,0.0864481329917907,0.456875741481781,1.4412201642990112,0.9929533004760742,1.0,0,15.750334,-70.797516,301.5561624352002,-46.299800887334165,11.666,11.028,10.907,129.41507,223.86345,0.12171794,0.06636432,4690887689272577280,0.06530028,0.0125581,6.5928974,0.0152225,-2.5231059,0.0142951,13.4121,4707.3594,13.350144,1.5841811,0.04219746,-1.0184,0.011973472,0.06643,0.01374064,-0.53155994,0.03408481,-0.76149,0.053705286,0.86713004,0.035446692,-0.015111923,0.034962356,0.29912204,0.18088289,0.032556057,0.023532858,0.476161,0.033063807,0.064597666,0.026307203,0.13980508,0.033945076,0.15117323,0.040294364,-1.0324,0.0129306475,-0.037807465,0.028637968,0.11859,0.097554445,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01030097-7053176,NGC0362,0.0725762294079987,0.3830896317958832,1.6364445686340332,1.1549832820892334,0.99404639005661,0.99998,0,15.75407,-70.888229,301.5629146482109,-46.20919978454778,13.697,13.198,13.116,74.086395,226.41457,0.3808379,0.22137943,4690839211980576512,0.07592649,0.0534806,7.0485706,0.0597773,-2.4578948,0.0612239,15.176,4985.1143,22.839659,2.3205326,0.053517796,-1.0785,0.015163316,0.201055,0.019349087,-0.27019,0.059045415,-0.25549006,0.0819997,0.69738996,0.056521483,0.45381296,0.070049204,0.50792205,0.3044741,0.20020294,0.031460825,-0.029409051,0.046079237,0.1680206,0.037001647,0.024351,0.050253063,0.117553115,0.063725665,-1.0482,0.015985882,-0.25760746,0.04248017,-0.53036,0.18571997,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01030152-7052050,NGC0362,0.0434305637785052,-0.5889608263969421,2.6416139602661133,0.4302863776683807,0.9733474254608154,0.81787,1,15.756367,-70.86808,301.55993711208555,-46.22925731291959,12.675,12.093,12.015,82.369514,218.05493,0.2331678,0.090270676,4690839280693069440,0.35670823,0.0417734,6.646431,0.0524237,-3.1197383,0.0495216,14.2712,4804.0366,18.409477,1.8476374,0.051542666,-1.0975,0.015027132,0.142645,0.01812097,-0.65817,0.049632438,-0.71314,0.074331015,1.0865,0.048658144,0.19453299,0.052675903,0.14312202,0.26347256,0.07181907,0.030153073,0.21133101,0.0442527,0.18041062,0.034742236,0.20046502,0.046987284,0.1469732,0.05591894,-1.0918,0.016057711,-0.058107495,0.040028922,0.0073399544,0.14421456,0,,1,GC_members_VAC-v1_1.fits
NGC0362,2M01030317-7050304,NGC0362,0.0278950563160796,0.5186657309532166,0.5496169924736023,-0.5823042392730713,0.9939959049224854,1.0,0,15.763225,-70.841797,301.5542175629509,-46.255338106656914,10.981,10.3,10.203,51.86394,227.58052,1.1636285,0.102058485,4690886662778375936,0.13751288,0.0125476,6.7740126,0.0140638,-2.6269689,0.014376,12.856,4376.6763,16.185265,1.2772219,0.057862863,-1.1925,0.018945504,0.159995,0.020383326,-0.43966007,0.047152963,-0.30723,0.0815834,0.25369,0.04627307,0.26393294,0.04016388,,,0.16297299,0.035319384,-0.41421902,0.05594466,0.18334055,0.04020554,0.09250498,0.056002434,-0.18813682,0.056988496,-1.1478,0.020891463,-0.03700745,0.049409527,-0.06936002,0.114198275,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01030357-7056074,NGC0362,0.1468360050258761,-0.0447526052594184,0.3715190589427948,0.4269767105579376,0.9917615652084352,1.0,0,15.764903,-70.93541,301.562240630285,-46.16188825237801,11.727,11.111,10.965,158.66733,222.73512,0.3889429,0.044348948,4690838112469025280,0.072727434,0.0122414,6.7038307,0.015925,-2.4533598,0.0140352,13.5053,4478.637,10.022023,1.4848249,0.038988885,-1.1075,0.011137096,0.180805,0.012278024,-0.40764987,0.027146593,-0.42866993,0.0451867,0.06484008,0.02896058,0.2472831,0.024568006,-0.20829797,0.14775781,0.14367908,0.021424348,-0.23211896,0.028345749,0.17876065,0.02291915,0.2224651,0.029650947,-0.0678947,0.032528155,-1.0915,0.012071859,-0.05650747,0.02481135,-0.08715999,0.06556187,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01030391-7051321,NGC0362,0.0290985426691372,-0.3582727909088135,2.362034320831299,0.0480828806757926,0.98536616563797,0.99994,1,15.766301,-70.858932,301.5543777612382,-46.23817377301097,10.645,9.875,9.728,284.33118,220.03885,0.33570778,0.035605915,4690839654358245888,0.1280755,0.0122168,7.1840425,0.0143872,-2.7207587,0.0145163,12.5769,4209.4644,7.1778445,1.0196576,0.034720458,-1.1328,0.010062176,0.155365,0.010348178,-0.44691002,0.02020608,-0.30973005,0.035967063,0.17376,0.022284204,0.17999297,0.016701449,-0.24349797,0.110525824,0.16326296,0.018670863,-0.23211908,0.023809453,0.16025054,0.019258203,0.13929498,0.024501551,-0.1331768,0.02507007,-1.1169,0.011059282,-0.0179075,0.020394294,-0.11146009,0.041934524,0,,1,GC_members_VAC-v1_1.fits
NGC0362,2M01030778-7049464,NGC0362,0.0353455810377906,1.1976853609085083,0.5910118222236633,-1.728914737701416,0.9859997630119324,1.0,0,15.782456,-70.829575,301.54394922317204,-46.26712088097855,10.318,9.603,9.467,277.67023,233.42009,2.6844134,0.034396894,4690886658480344320,0.097412474,0.0133664,6.7839766,0.0145663,-2.4400856,0.015942,12.3132,4226.5537,7.432725,0.6429788,0.036275975,-1.2268,0.010431653,0.056185,0.011093185,-0.57763004,0.02195586,-0.5253,0.0382618,1.0653,0.02388699,0.08809304,0.01779987,0.43646204,0.122019224,-0.025919914,0.019683814,-0.024319053,0.024228582,0.08090663,0.02008595,0.09988499,0.026187649,-0.13524675,0.026373878,-1.2263,0.011321087,-0.04430747,0.02166888,-0.07995999,0.04306443,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01030849-7045280,NGC0362,0.152661584782034,0.1744345724582672,0.6786757111549377,-0.1504656076431274,0.993474006652832,1.0,0,15.785392,-70.75779,301.5357247620237,-46.338687214109456,11.606,10.953,10.832,163.6844,224.62013,0.16538404,0.04157179,4690888105887037184,0.06900869,0.0120166,6.6907887,0.0153113,-2.68584,0.0140582,13.3337,4491.8486,10.018407,1.3354809,0.039035838,-1.1312,0.011071012,0.149245,0.012348869,-0.4718399,0.02746792,-0.29867995,0.045270763,0.5583701,0.029234676,0.20933306,0.024836527,-0.21319795,0.1498027,0.123071074,0.021440081,-0.05601895,0.02792149,0.1270107,0.02283119,0.16403508,0.029685749,-0.05979979,0.032540582,-1.1217,0.011946589,-0.059007406,0.024747575,-0.17305994,0.065345034,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01030894-7051498,NGC0362,0.0279772961864904,0.4121274650096893,2.030658721923828,0.337629497051239,0.9940625429153442,0.99993,1,15.787279,-70.863861,301.5449224496415,-46.23280496874976,11.198,10.53,10.38,224.85193,226.66429,0.3301531,0.037713856,4690839658657036672,0.008462554,0.0142363,6.4784117,0.019295,-2.1390686,0.0161131,13.0685,4500.7686,8.648301,1.2976456,0.034864254,-1.1024,0.009559153,0.14158499,0.010654399,-0.56444,0.023200594,-0.55847,0.038113832,0.84468,0.02533011,0.17485297,0.021204343,-0.319898,0.12549677,0.16261303,0.01859712,0.0078109503,0.023135848,0.12017059,0.019462135,0.15742499,0.024757713,0.040236115,0.02757883,-1.0995,0.010289321,-0.06560755,0.020354524,0.019239902,0.05498415,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01031004-7054338,NGC0362,0.1017687661617293,-0.4857724010944366,0.741834282875061,0.7529237270355225,0.9799808859825134,1.0,0,15.791874,-70.909393,301.5470784160832,-46.18727253542093,13.739,13.237,13.141,77.74355,218.94235,0.43776828,0.20337285,4690838181188465408,0.0958601,0.0218779,6.5525613,0.0270445,-2.4501712,0.0255045,15.1951,4938.4814,21.088095,2.272454,0.053384267,-1.1072,0.015202513,0.156545,0.019257745,-0.10526705,0.05729222,-0.49369,0.095496155,-0.33483005,0.20192353,0.492733,0.0655768,,,0.09272897,0.031393647,-0.255319,0.04552034,0.18723059,0.036583863,0.21547502,0.049933303,0.033786178,0.06195529,-1.0792,0.016034704,-0.1265074,0.042198706,-0.12795997,0.17331186,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01031025-7050157,NGC0362,0.0206587244169322,0.2325865179300308,0.2819778323173523,0.1192288994789123,0.993719518184662,1.0,0,15.792732,-70.8377,301.5398526850458,-46.25879160965844,10.778,10.096,9.925,232.80374,225.12024,0.21772583,0.03633342,4690886628410998528,0.18131869,0.0154361,6.685172,0.0196637,-2.5972292,0.016877,12.7337,4305.3223,7.602281,1.0001562,0.034523416,-1.1073,0.009831453,0.077194005,0.010333967,-0.27683008,0.020843675,-0.25544012,0.036306832,0.8560399,0.022974862,0.11131585,0.017784452,0.22389197,0.113550834,0.09659493,0.018483356,0.07374096,0.023512756,0.08931756,0.019189924,0.1639049,0.02432058,-0.031649947,0.025660053,-1.1146,0.010751591,-0.036907554,0.02018191,0.22742993,0.045765687,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01031095-7051544,NGC0362,0.0283470905367595,-0.9135347604751588,1.0541003942489624,-0.5061957240104675,0.9221845865249634,1.0,0,15.795662,-70.865128,301.54107903460067,-46.231359872594126,11.354,10.732,10.502,175.83199,215.2636,0.18793303,0.043963544,4690839585638787456,0.1063986,0.012786,6.886926,0.0158653,-2.6670556,0.0143027,13.1607,4393.126,8.943687,1.3408029,0.03790906,-1.1655,0.010802482,0.168805,0.011833481,-0.4109801,0.025153931,-0.2472601,0.042388115,0.09229994,0.027019838,0.21501291,0.02174295,0.09670198,0.13832091,0.17693293,0.020715725,-0.23141909,0.026410928,0.16968048,0.021702735,0.17170489,0.028237382,-0.13569689,0.029984474,-1.1498,0.011682535,-0.0144075155,0.023475658,-0.14906001,0.05580418,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01031428-7051581,NGC0362,0.0290590124888684,-0.5528205633163452,0.4458737373352051,1.2509478330612185,0.9759676456451416,1.0,0,15.809539,-70.866165,301.53461689045275,-46.23002466526239,12.498,11.949,11.763,78.279755,218.36574,0.12107932,0.09805863,4690839585638796544,0.09759391,0.0321214,6.6651235,0.0391635,-2.6299994,0.0371939,14.1495,4758.0513,18.010105,2.0594597,0.05108311,-1.0459,0.015171677,0.135085,0.017711153,0.005436063,0.04714201,-0.078075886,0.07296995,1.0737001,0.04666783,0.11630309,0.0494493,0.25888205,0.25062162,0.15539706,0.029875701,0.33460104,0.04541009,0.15992063,0.034689452,0.22003508,0.04633146,0.06473422,0.0548747,-1.0455,0.01639927,0.073592484,0.03985154,0.37906003,0.14085983,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01031474-7050588,NGC0362,0.0018824656003505,-0.1654904335737228,3.019303560256958,-1.4492931365966797,0.9900590181350708,0.99985,1,15.81143,-70.849693,301.5321447636989,-46.24641941533786,8.98,7.589,7.572,510.41354,221.69678,0.2763865,0.02438095,4690839693008509184,0.08750873,0.066579,6.2547865,0.0827226,-2.0285196,0.0724868,11.9016,4021.6812,6.46756,0.6135307,0.035646524,-1.2161,0.010674176,0.114834,0.010623945,-0.52451,0.019606795,-0.47475004,0.036053002,0.61977,0.02153184,0.122936964,0.015366094,-0.046398044,0.10822373,0.08432102,0.019404432,-0.18341911,0.024564661,0.09523058,0.019691018,0.17440498,0.025440942,-0.08583486,0.024390891,-1.2002,0.011800782,-0.029007554,0.021261714,,,0,,1,GC_members_VAC-v1_1.fits
NGC0362,2M01031666-7049154,NGC0362,0.0468093440700131,0.2791843712329864,1.342832326889038,-0.6071228384971619,0.9938660264015198,1.0,0,15.81943,-70.820969,301.52559666592856,-46.27490573633844,12.507,11.78,11.774,46.315113,225.52098,0.3969787,0.16899233,4690886692840104960,0.09855303,0.0169199,6.406773,0.0188323,-2.6164348,0.0189686,14.0742,4902.6167,31.571981,1.7542989,0.069043465,-1.098,0.017358338,0.166115,0.021544427,-0.76924,0.06415698,-0.19982004,0.092492856,1.0410299,0.06050763,0.117221475,0.07217125,-0.921998,0.33643964,0.193578,0.03525776,-0.170519,0.05443448,0.088395596,0.04197219,0.14280498,0.057944704,0.0537256,0.07064447,-1.1561,0.018485803,0.49098253,0.049789906,0.38119,0.19818847,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01031723-7050496,NGC0362,0.0073434898780827,-0.7502763867378235,1.7666288614273071,-1.2093837261199951,0.9559410214424132,0.99993,0,15.821831,-70.84713,301.52697534592346,-46.24875021503019,9.414,8.699,8.467,349.9424,216.66762,0.53279185,0.02753191,4690839693016287744,0.0037620694,0.029149,6.7270803,0.0335046,-2.1444402,0.0503851,12.2685,4104.747,6.8085694,0.85707194,0.035574555,-1.2004,0.0104890885,0.123404,0.010659466,-0.45402002,0.020180713,-0.36879003,0.036479298,0.37685,0.022146279,0.14323997,0.016061498,-0.08079791,0.11146474,0.13685298,0.01929967,-0.20441902,0.024330255,0.10142064,0.019675214,0.18446505,0.025386048,-0.12288678,0.02492657,-1.1947,0.0115370015,0.016192555,0.021155352,-0.10266006,0.03828434,0,,1,GC_members_VAC-v1_1.fits
NGC0362,2M01031840-7051505,NGC0362,0.0272096582402881,-0.7674886584281921,0.5195559859275818,-0.0114812720566988,0.9533406496047974,1.0,0,15.826671,-70.864044,301.52631305866214,-46.23176806962643,12.63,12.059,11.941,93.189674,216.51959,0.14246751,0.08317279,4690839619998545920,0.04974135,0.0183556,6.728547,0.022587,-2.64512,0.0200424,14.1997,4678.3936,16.058361,1.8517144,0.050264098,-1.1385,0.014871322,0.16741501,0.017396338,-0.38913,0.04438909,-0.18356991,0.06938211,-0.0064100027,0.044118457,0.2902931,0.043464817,0.34210205,0.24034597,0.123502016,0.029315516,-0.268219,0.04236607,0.16403067,0.03311049,0.14522505,0.04489441,-0.07066178,0.05088692,-1.1158,0.015978385,-0.043207407,0.038296152,-0.39176,0.11886346,2199023255552,N362,1,GC_members_VAC-v1_1.fits
NGC0362,2M01031868-7053531,NGC0362,0.0830329903332525,-0.8305837512016296,0.7227393984794617,0.0960651710629463,0.9421038627624512,1.0,0,15.827862,-70.898087,301.5290267162253,-46.19777464290876,11.894,11.272,11.178,113.96673,215.97697,0.18831642,0.06413318,4690838559145563648,0.05449652,0.0117818,6.6145754,0.013691,-2.6748378,0.013779,13.6055,4520.4014,13.106315,1.4927006,0.04649108,-1.1347,0.013879547,0.162525,0.015498054,-0.44419992,0.036245286,-0.33833992,0.059751865,0.1251601,0.037070114,0.2343731,0.033129025,-1.1830978,0.19859606,0.12925613,0.026698617,-0.20691895,0.038004316,0.17847067,0.02951561,0.22516507,0.039426234,-0.19062674,0.042973988,-1.1108,0.015068124,-0.07820737,0.033644665,-0.14725995,0.09095724,2199023255552,N362,1,GC_members_VAC-v1_1.fits
